text,label,label_id
Since when were there charges for taking out cash from my account? It's always been free for me to do this before.  How much are the charges going to be?,cash_withdrawal_charge,70
"I tried to take money from my card, but it didn't work. Later I saw that the transaction is still in progress. What's goign on?",pending_cash_withdrawal,1
Explain the extra ATM fees.,cash_withdrawal_charge,70
What type of ATMs accept this card?,atm_support,64
How long should I expect for the card to arrive?,card_delivery_estimate,12
"If I were to do a transfer, what is the rate for that?",top_up_by_bank_transfer_charge,56
"Using Google Pay, can I top up?",apple_pay_or_google_pay,61
Where do I go to change my PIN?,change_pin,15
I think I see a withdraw I did not make.,cash_withdrawal_not_recognised,46
Can you tell me what I need to do to have my pin changed?,change_pin,15
"I need help to resolve mix up on my card payment. My account shows the money was taken out and then put back in the account. Then I received a message from the seller, It said that they did not get my payment.",reverted_card_payment?,28
Do I really need to verify my identity?,why_verify_identity,43
Can I use my account even though the identity verification has not passed yet?,why_verify_identity,43
What fees are charged when I top up,top_up_by_card_charge,16
when does the rate get determined,exchange_rate,29
What do I do to stop unauthorized transactions on my card? I was never in the place from which the transactions on my bill were made and I never made them. Please help!,compromised_card,18
When I was in a restaurant today my card was declined and payment wouldn't go through and I need help. Can you fix this?,card_not_working,51
My payment has not been accepted.,reverted_card_payment?,28
I just received my card and I'd like to activate it.,activate_my_card,74
What do I have to do to prove my identity?,unable_to_verify_identity,76
Is there a reason my refund isn't showing on my statement?,Refund_not_showing_up,66
What does it cost to receive a SEPA transfer?,top_up_by_bank_transfer_charge,56
When will my card arrive?,card_delivery_estimate,12
"I think my identity has been stolen, can you check on unauthorized charges?",compromised_card,18
What's up with the extra fee I got?,cash_withdrawal_charge,70
Please tell me how the exchange rate is determined. I was expecting more money for the transaction.,wrong_exchange_rate_for_cash_withdrawal,30
I can't use the app because I got mugged yesterday and they took everything. Please help.,lost_or_stolen_phone,44
Has my top-up gone through?,top_up_reverted,75
I can get my identification verified.,unable_to_verify_identity,76
Can you remove my account please?,terminate_account,39
Can you make exchanges with the EUR?,fiat_currency_support,24
Why are you keeping my money from me by declining my card? What is going on?,top_up_failed,54
my cash out is still pending,pending_cash_withdrawal,1
"Please help me as i am continuously facing the issue in transferring money to my friends, as all my transactions are getting failed.",failed_transfer,17
"Hi, I am on vacation in Spain and someone stole my bag with my phone and wallet with cards and everything. Can you block it ASAP and then I want to order a new one also ASAP.",lost_or_stolen_card,38
The cash withdrawal I took seems to be off. The exchange rate is wrong.,wrong_exchange_rate_for_cash_withdrawal,30
My account was charged for a withdraw I tried to make that was decline.,pending_cash_withdrawal,1
Can I have money of different country of origin.,fiat_currency_support,24
My card payment's cancelled,reverted_card_payment?,28
"One of my card payments, I don't recognise the name of the merchant.",card_payment_not_recognised,25
Will my friends be able to top up my account?,topping_up_by_card,59
Where are the ATMs that I can use Mastercard?,atm_support,64
How do you figure out the exchange rate? Can you explain why I got less money than expected?,wrong_exchange_rate_for_cash_withdrawal,30
Can you please explain why my beneficiary is not allowed?,beneficiary_not_allowed,63
I believe a wrong exchange rate was applied towards a cash transaction I made abroad.,wrong_exchange_rate_for_cash_withdrawal,30
Am I able to return an item for a refund?,request_refund,9
My transfer will not go through.,failed_transfer,17
My transaction to pay for an item was returned to my account.,reverted_card_payment?,28
"Is there a top-up feature, if there isn't a lot of money left?",automatic_top_up,58
Can I use a credit card from the US to top up?,supported_cards_and_currencies,26
Why was a fee charged to me for transferring money?,transfer_fee_charged,32
I think the top up failed,top_up_failed,54
I didn't get the all the cash i wanted from the atm,wrong_amount_of_cash_received,45
How can I request cash back? The ATM gave me the wrong amount that I've been charged though...,wrong_amount_of_cash_received,45
How can i get multiple disposble cards.,disposable_card_limits,22
I have multiple charges on the same transaction.,transaction_charged_twice,20
"I don't find your services useful anymore, how do I delete my account?",terminate_account,39
Are visa and mastercard accepted,visa_or_mastercard,69
How come I can't take money out of the ATM?,declined_cash_withdrawal,2
How do I complete the ID check?,verify_my_identity,11
"for god sake, just delete my account i am sick of this",terminate_account,39
Why is my refund missing from my  statement?,Refund_not_showing_up,66
"I bought something online a couple days ago, sent the money immediately online but the seller says it's still not there yet. How long do EU transfers actually take?",pending_transfer,42
What do I have to do to get my virtual card?,getting_virtual_card,10
I got mugged yesterday and can't use the app.,lost_or_stolen_phone,44
The transfer to my beneficiary has not gone through,beneficiary_not_allowed,63
When will my transfer move from pending to confirmed?,pending_transfer,42
What is this direct debit I am seeing?,direct_debit_payment_not_recognised,33
What is the limit to top up?,top_up_limits,5
How can I find out the source of my available cash?,verify_source_of_funds,60
can I use it in any country?,country_support,48
I am angry that I got charged for using my card.,card_payment_fee_charged,6
How do you do currency exchanges?,exchange_rate,29
No option to top up with a cheque ?,top_up_by_cash_or_cheque,23
"Its been 3 days, How long will my transfer take to get to my wallet?",transfer_timing,19
What should I do if I forgot my passcode?,passcode_forgotten,7
There are fraudulent charges that I didn't make on my card. Can you please put in the safeguards necessary to stop this from happening anymore?,compromised_card,18
The exchange rate applied is wrong for my international purchase.,card_payment_wrong_exchange_rate,41
Can my account me accessed by a thief?  I was mugged.,lost_or_stolen_phone,44
I am having a problem with verifying my identity.,unable_to_verify_identity,76
